2871.82;177.101;223.065;4849.84;79;27.7006;3.052
1085.43;53.6319;65.0972;2921.94;29;46.5464;16.904
4295.71;84.1984;153.399;3808.24;110;34.5143;3.029
5483.99;184.34;279.795;5604.02;98;23.6274;7.301
5993.34;203.876;269.617;4748.93;78;27.7723;7.133
5721.2;258.1;301.222;5742.45;329;21.6079;2.584
1495.37;67.7291;78.1542;2916.36;28;39.0735;2.445
5635.94;266.904;308.753;5726.71;329;21.234;2.968
2769.54;86.7855;138.377;3027.39;74;39.7108;11.609
2034.78;71.8586;112.942;3094.49;47;38.4384;17.001
3219;103.451;132.968;3916.73;26;34.0661;3.85
1687.99;67.6566;77.2327;2663.5;31;39.8954;3.393
2134.46;84.2511;106.289;4601.01;27;33.5179;2.075
1454.71;67.0414;74.5784;2790.69;66;39.6641;18.463
2183.9;69.1567;101.23;3466.6;35;30.5847;9.175
2624.27;145.256;181.045;4642.48;50;29.6825;0.864
5384.95;213.361;254.783;6070.58;253;21.5807;2.805
1847.96;53.8104;81.948;3385.94;16;39.9385;5.165
5122.92;96.9964;178.269;4089.77;19;33.8613;17.683
2417.21;102.515;156.046;3831.32;12;34.1232;0.603
1190.17;40.6437;78.8304;3050.87;30;41.2713;15.036
2177.67;82.5614;132.878;3598.33;33;35.9899;4.063
4483.06;203.101;253.156;5284.15;287;24.6943;1.982
1333.19;50.5959;68.5866;2439.85;27;40.7499;13.425
2527.65;72.7832;109.339;2826.56;13;39.8313;12.666
3217.56;84.0236;138.988;3501.3;14;36.1192;3.728
2861.17;64.6746;114.305;3611.67;64;38.1924;15.417
2162.83;86.0277;112.556;3049.92;21;37.7029;1.138
2191.19;80.3448;114.63;3642.26;14;35.8766;0
1238.2;53.2933;72.8736;2607.34;36;41.0233;4.845
2659.51;69.3225;88.0183;4119.83;70;38.6286;16.175
1950.28;63.0049;101.681;3247.65;25;38.0724;8.779
2042.43;51.4162;74.7782;2501.25;46;42.0029;1.667
2567.22;95.2349;119.718;3543.77;88;36.7589;2.261
2647.04;125.692;157.261;4697.25;65;30.0027;1.898
4876.32;154.885;235.363;4378.35;95;30.5651;20.645
1896.41;60.9202;96.5834;3270.05;104;37.3349;3.943
2112.31;99.6474;123.864;3799.8;50;46.5464;2.612
4746.98;165.468;234.13;4499.99;28;29.8215;3.491
2589.44;82.0963;123.314;3312.08;15;36.3128;2.969
2871.17;83.068;118.711;3941.6;42;31.4193;4.031
2109.19;62.7449;104.138;2737.48;88;39.3848;11.301
1788.95;58.2362;94.589;3115.54;62;39.0155;12.797
2041.94;72.3415;93.7973;3131.15;22;37.6505;13.539
2982.76;79.4632;118.314;3859.99;61;34.926;15.347
3795.88;189.126;208.595;5692.07;65;26.6861;2.757
1407.32;55.206;79.9992;2443.6;33;41.2417;4.107
3889.25;165.77;218.883;4687.6;134;28.6913;19.571
2149.57;67.9637;100.341;3008.81;49;39.2718;17.532
1252.6;35.1437;51.9044;1391.25;17;44.3116;2.028
934;39.6567;54.4714;2363.71;35;43.1971;9.512
3736.47;84.7385;139.912;3801.56;101;34.6054;3.536
3794.59;122.998;182.139;3907.42;16;32.9825;2.779
4642.15;153.916;175.901;5190.86;46;27.4016;4.018
4003.61;78.8122;150.062;3552.68;33;39.294;15.977
1959.76;36.256;72.0165;2391.74;23;44.4759;9.936
2724.24;69.8332;118.783;3282.54;30;37.5868;2.237
4524.49;177.923;255.662;5535.94;154;22.93;2.361
1675.15;56.5305;84.8497;2860.58;54;35.479;15.356
4118.35;86.8314;130.596;4139.3;68;33.4783;15.688
2631.31;158.46;187.248;4732.96;136;29.9961;0.998
2587.7;99.387;135.083;3945.22;165;32.5853;16.275
4127.77;81.0731;150.725;5145.13;40;33.1685;18.66
2573.23;71.639;113.42;3472.95;76;38.2642;3.895
2864.66;99.3381;120.869;4106.91;47;36.1335;13.474
2890.27;71.2367;115.419;3624.08;54;35.4145;18.228
1357.78;37.6428;57.9019;1998.23;45;43.0763;8.587
3521.9;95.3027;156.415;4245.13;98;32.9052;15.174
2653.28;91.5636;137.402;3649.18;122;35.5868;1.864
3054.63;130.679;169.635;4405.85;41;31.7521;2.815
8267.95;235.118;329.721;6453.56;111;18.085;10.681
4311.43;149.06;200.205;4690.68;139;30.4318;18.96
